,carros,price,link
16,Nissan X-trail 2.5 Advance 4x4,78000000,https://carro.mercadolibre.com.co/MCO-1370565915-nissan-x-trail-advance-4x4-_JM#position=17&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
17,Suzuki S-presso 1.0,40000000,https://carro.mercadolibre.com.co/MCO-1379412695-suzuki-spresso-gl-2021-_JM#position=18&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
18,Toyota Fortuner 2.7l 4x2,96000000,https://carro.mercadolibre.com.co/MCO-2090181172-toyota-fortuner-27-2013-_JM#position=19&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
19,Bmw Serie 2 2.0 220i F22 Coupe Sportline,130000000,https://carro.mercadolibre.com.co/MCO-2090381258-bmw-220i-coupe-2020-_JM#position=20&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
20,Seat Ibiza 1.4 Style,33700000,https://carro.mercadolibre.com.co/MCO-2093204720-seat-ibiza-style-_JM#position=21&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
21,Kia Sportage 2.0 Vibrant Aut,136000000,https://carro.mercadolibre.com.co/MCO-1371720943-kia-sportage-20-vibrant-2023-_JM#position=22&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
22,Mitsubishi Montero 3.0 V43 Wagon,47900000,https://carro.mercadolibre.com.co/MCO-1370662571-mitsubishi-montero-30-v4waa-2005-_JM#position=23&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
23,Honda Cr-v 2.4 Exl,83000000,https://carro.mercadolibre.com.co/MCO-1379399313-honda-cr-v-exl-24-_JM#position=24&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
24,Hyundai Veloster 1.6 Coupe,52000000,https://carro.mercadolibre.com.co/MCO-2097222618-hyundai-veloster-advance-coupe-16-_JM#position=25&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
25,Peugeot 2008 1.6 Active,64900000,https://carro.mercadolibre.com.co/MCO-1372688419-peugeot-2008-active-16-_JM#position=26&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
26,Honda Cr-v 2.4 City Plus,76000000,https://carro.mercadolibre.com.co/MCO-2089329596-honda-crv-city-plus-4x2-24-_JM#position=27&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
27,Volkswagen Nivus 1.0,94000000,https://carro.mercadolibre.com.co/MCO-2106866350-volkswagen-nivus-comfortline-_JM#position=28&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
28,Jeep Cherokee 3.2 Longitude 4x4,100000000,https://carro.mercadolibre.com.co/MCO-1379413891-jeep-cherokee-_JM#position=29&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
29,Mazda 3 2.0 Prime,88000000,https://carro.mercadolibre.com.co/MCO-1370611357-mazda-3-prime-20-_JM#position=30&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
30,Land Rover Range Rover Sport 5.0 Hse,155000000,https://carro.mercadolibre.com.co/MCO-1370717337-land-rover-range-rover-sport-50-_JM#position=31&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
31,Dfm/dfsk C35 1.5 Cargo,57000000,https://carro.mercadolibre.com.co/MCO-1379401263-dfsk-c35-cargo-15-_JM#position=32&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
32,Renault Sandero 1.6 Expression,28600000,https://carro.mercadolibre.com.co/MCO-1379424585-renault-sandero-expression-_JM#position=33&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
33,Volkswagen New Beetle 2.5 Sport,75000000,https://carro.mercadolibre.com.co/MCO-1370727755-volkswagen-new-beetle-sport-_JM#position=34&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
34,Chevrolet Aveo 1.5 Family,24800000,https://carro.mercadolibre.com.co/MCO-1378130655-chevrolet-aveo-family-_JM#position=35&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
35,Mazda 3 2.0 Touring,63900000,https://carro.mercadolibre.com.co/MCO-1373646871-mazda-3-touring-20-2017-_JM#position=36&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
36,Jeep Grand Cherokee 3.6 Limited,92000000,https://carro.mercadolibre.com.co/MCO-1371499647-jeep-grand-cherokee-limited-36-4x4-_JM#position=37&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
37,Chery Tiggo 2 1.5 Comfort,44900000,https://carro.mercadolibre.com.co/MCO-1370691339-chery-tiggo-2-comfort-15-_JM#position=38&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
38,Mitsubishi Nativa 3.2l,88000000,https://carro.mercadolibre.com.co/MCO-2135196832-mitsubishi-nativa-32-at-_JM#position=39&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
39,Renault Koleos 2.5 Sportway 4x4,65500000,https://carro.mercadolibre.com.co/MCO-2128321126-renault-koleos-sport-way-25-4x4-_JM#position=40&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
40,Mitsubishi Montero 3.8,117000000,https://carro.mercadolibre.com.co/MCO-1370719083-mitsubishi-montero-38-l-2016-_JM#position=41&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
41,Jeep Compass 2.4 4x2 Longitud Aut,107000000,https://carro.mercadolibre.com.co/MCO-2135170474-jeep-compass-longitude-_JM#position=42&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
42,Ford Explorer Xlt  2300cc  4x4,170000000,https://carro.mercadolibre.com.co/MCO-1370605657-ford-explorer-xlt-23-4x4-_JM#position=43&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
43,Volkswagen Jetta 2.0 Gli,90000000,https://carro.mercadolibre.com.co/MCO-1372102895-volkswagen-jetta-gli-_JM#position=44&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
44,Chevrolet Sail Ltz 1.4,30000000,https://carro.mercadolibre.com.co/MCO-1379439603-chevrolet-sail-ltz-14-_JM#position=45&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
45,Jaguar E-pace 2.0 E-pace,165000000,https://carro.mercadolibre.com.co/MCO-2131057572-jaguar-e-pace-20-s-_JM#position=46&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
46,Volkswagen Voyage 1.6 Power,36000000,https://carro.mercadolibre.com.co/MCO-2126764238-volkswagen-voyage-_JM#position=47&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
47,Bmw Serie 1 1.6 116i F20 Sport Line,64000000,https://carro.mercadolibre.com.co/MCO-2102524826-bmw-116i-sport-line-_JM#position=48&search_layout=grid&type=item&tracking_id=c600ab8f-09c6-462b-a01b-5473a692b2aa
0,Peugeot 3008 1.6 Allure,125000000,https://carro.mercadolibre.com.co/MCO-1375403383-peugeot-3008-allure-16-_JM#position=1&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
1,Chevrolet D-max 2.5l Mecánica 4x4,105000000,https://carro.mercadolibre.com.co/MCO-1371784333-chevrolet-dmax-_JM#position=2&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
2,Dodge Journey 2.4 Se/crew,40000000,https://carro.mercadolibre.com.co/MCO-1377536799-dodge-journey-24-secrew-5-psj-_JM#position=3&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
3,Subaru Forester 2.5 Cvt Sport,65500000,https://carro.mercadolibre.com.co/MCO-2133141308-subaru-forester-25-cvt-sport-_JM#position=4&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
4,Chevrolet Captiva 3.0 Sport,41000000,https://carro.mercadolibre.com.co/MCO-1377246623-chevrolet-captiva-sport-_JM#position=5&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
5,Chevrolet Onix 1.4 Ltz 5 P,46500000,https://carro.mercadolibre.com.co/MCO-2126217998-chevrolet-onix-ltz-14-_JM#position=6&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
6,Nissan Navara 2.5 High Lujo,102000000,https://carro.mercadolibre.com.co/MCO-1377245795-nissan-navara-high-lujo-25-4x4-_JM#position=7&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
7,Dodge Journey 2.4 Se/express Fl,70000000,https://carro.mercadolibre.com.co/MCO-2104672864-dodge-journey-se-_JM#position=8&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
8,Toyota Hilux 2.7 Imv 4x2,92000000,https://carro.mercadolibre.com.co/MCO-2133943042-toyota-hilux-27-imv-_JM#position=9&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
9,Peugeot 206 1.4 Black & Silver,22700000,https://carro.mercadolibre.com.co/MCO-2126122194-peugeot-206-black-silver-_JM#position=10&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
10,Kia Picanto 1.25,46900000,https://carro.mercadolibre.com.co/MCO-1371485701-kia-picanto-vibrant-125-_JM#position=11&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
11,Toyota Fortuner Sw4 Estreet,160000000,https://carro.mercadolibre.com.co/MCO-1370705167-toyota-fortuner-sw4-street-2018-_JM#position=12&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
12,Renault Duster 2.0 Dynamique,45000000,https://carro.mercadolibre.com.co/MCO-1370672075-renault-duster-dynamique-2015-_JM#position=13&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
13,Dfm/dfsk Van Van Pasajeros Th V390,36000000,https://carro.mercadolibre.com.co/MCO-2126260228-van-pasajeros-dfsk-th-v390-_JM#position=14&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
14,Chevrolet Luv 2.5 Dmax,42000000,https://carro.mercadolibre.com.co/MCO-2126115126-chevrolet-luv-d-max-25-_JM#position=15&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
15,Honda City Lx 1.5,79900000,https://carro.mercadolibre.com.co/MCO-2093165590-honda-city-lx-15-_JM#position=16&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
16,Hyundai Tucson 2.0,54000000,https://carro.mercadolibre.com.co/MCO-2099313156-hyundai-tucson-ix-35-2012-_JM#position=17&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
17,Toyota Fortuner 2.7l 4x4,89000000,https://carro.mercadolibre.com.co/MCO-2126218964-toyota-fortuner-sr5-_JM#position=18&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
18,Dodge Journey 2.4 Se,63000000,https://carro.mercadolibre.com.co/MCO-2089321850-dodge-journey-24-se-_JM#position=19&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
19,Chevrolet Camaro 6.2 Camaro Ss,170000000,https://carro.mercadolibre.com.co/MCO-2141011658-chevrolet-camaro-ss-_JM#position=20&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
20,Chery Tiggo 2 1.5 Luxury,45990000,https://carro.mercadolibre.com.co/MCO-2121748162-chery-tiggo-2-luxury-15-_JM#position=21&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
21,Ford Ecosport 2 2.0 Se,58500000,https://carro.mercadolibre.com.co/MCO-1371450739-ford-ecosport-se-20-_JM#position=22&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
22,Toyota Land Cruiser 3.5 V6 Zx L300,710000000,https://carro.mercadolibre.com.co/MCO-2120006836-toyota-land-cruiser-300-v6-zx-lc300-_JM#position=23&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
23,Toyota Land Cruiser 3.5 V6 Zx L300,600000000,https://carro.mercadolibre.com.co/MCO-1375685615-toyota-land-cruiser-300-v6-zx-l300-_JM#position=24&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
24,Volkswagen Gol 1.0 Plus,17500000,https://carro.mercadolibre.com.co/MCO-1372621103-volkswagen-gol-10-plus-_JM#position=25&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
25,Ford Edge 2.7 Ecoboost V6,147000000,https://carro.mercadolibre.com.co/MCO-2126323268-ford-edge-st-_JM#position=26&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
26,Alfa Romeo Mito 1.4 Distinctive 135 Hp,48000000,https://carro.mercadolibre.com.co/MCO-1370697295-alfa-romeo-mito-distintive-_JM#position=27&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
27,Chevrolet Captiva 2.4 Sport,37000000,https://carro.mercadolibre.com.co/MCO-1379450837-chevrolet-captiva-sport-_JM#position=28&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
28,Chery Grand Tiggo 2.0l,42500000,https://carro.mercadolibre.com.co/MCO-1376612279-chery-tiggo-5-_JM#position=29&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
29,Nissan X-trail 2.5 Exclusive,112000000,https://carro.mercadolibre.com.co/MCO-2126220242-nissan-x-trail-25-exclusive-_JM#position=30&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
30,Mitsubishi Montero 2.6 V12,27000000,https://carro.mercadolibre.com.co/MCO-2118426172-mitsubishi-montero-_JM#position=31&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
31,Mazda Cx-30 2.0 Grand Touring Mt,110000000,https://carro.mercadolibre.com.co/MCO-1371490009-mazda-cx-30-grand-touring-20-2022-_JM#position=32&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
32,Bmw X3 2.0 Xdrive30i,175900000,https://carro.mercadolibre.com.co/MCO-1375359705-bmw-x3-xdrive-30i-20-4x4-_JM#position=33&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
33,Volvo Xc90 2.5t Awd,56000000,https://carro.mercadolibre.com.co/MCO-2118693522-volvo-xc-90-2007-_JM#position=34&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
34,Ford Fusion 2.0 Titanium,62000000,https://carro.mercadolibre.com.co/MCO-2126323052-ford-fusion-titanium-_JM#position=35&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
35,Nissan Versa 1.6 Sense,66000000,https://carro.mercadolibre.com.co/MCO-1377565915-nissan-versa-sense-connect-_JM#position=36&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
36,Ford Escape 2.0 Se 240 Hp 4x2,78000000,https://carro.mercadolibre.com.co/MCO-2123090102-ford-escape-se-20-4x2-_JM#position=37&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
37,Dodge Journey 3.6 Sxt Fl,41500000,https://carro.mercadolibre.com.co/MCO-2116098828-dodge-journey-36-sxt-7psj-_JM#position=38&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
38,Volkswagen Voyage 1.6 Trendline,51500000,https://carro.mercadolibre.com.co/MCO-1376511577-volkswagen-voyage-trendline-_JM#position=39&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
39,Ford Fiesta 1.6 Hatchback Titanium,39000000,https://carro.mercadolibre.com.co/MCO-2126261460-ford-fiesta-sedan-titanium-16-_JM#position=40&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
40,Dodge Journey 2.4 Se,41500000,https://carro.mercadolibre.com.co/MCO-2132934926-dodge-journey-se-_JM#position=41&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
41,Fiat Fiorino 1.4 Panel,32000000,https://carro.mercadolibre.com.co/MCO-1375804119-fiat-fiorino-panel-_JM#position=42&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
42,Volkswagen Gol 1.6 Comfortline,50500000,https://carro.mercadolibre.com.co/MCO-1375678759-volkswagen-gol-comfortline-16-2022-_JM#position=43&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
43,Suzuki Vitara 1.4 Gl All Grip,84000000,https://carro.mercadolibre.com.co/MCO-1375375621-suzuki-vitara-all-grip-14-sport-turbo-automatica-_JM#position=44&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
44,Nissan Versa 1.6 Drive,41000000,https://carro.mercadolibre.com.co/MCO-1376197503-nissan-versa-16-drive-at-_JM#position=45&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
45,Mazda Cx-5 2.0 High Awd,72800000,https://carro.mercadolibre.com.co/MCO-1375408007-mazda-cx5-20-high-awd-4-4-_JM#position=46&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
46,Ford Escape 2.0 Se 4x4,118000000,https://carro.mercadolibre.com.co/MCO-1373624433-ford-escape-st-line-20-4x4-_JM#position=47&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
47,Mercedes-benz Clase C 1.8 C180 Blueefficiency At,54500000,https://carro.mercadolibre.com.co/MCO-2116143648-mercedes-benz-clase-c-18-c180-bluefficiency-_JM#position=48&search_layout=grid&type=item&tracking_id=37283fec-64ab-4bbb-896b-eb041f62b82b
0,Audi A3 1.2 Tfsi Ambition,99900000,https://carro.mercadolibre.com.co/MCO-2121878752-audi-a3-12-tfsi-ambition-_JM#position=1&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
1,Kia Carens 2.0 Rondo Ex,35500000,https://carro.mercadolibre.com.co/MCO-1375343429-kia-new-carens-_JM#position=2&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
2,Mercedes-benz Clase C 1.8 Blueefficiency 204 Hp,60000000,https://carro.mercadolibre.com.co/MCO-2119978572-mercedes-benz-clase-c-18-c-200-blue-efficency-_JM#position=3&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
3,Honda Cr-v 2.4 Lx,49000000,https://carro.mercadolibre.com.co/MCO-1375042173-honda-cr-v-24-lx-_JM#position=4&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
4,Mercedes-benz Clase E 1.8 Cgi Cabriolet,89000000,https://carro.mercadolibre.com.co/MCO-1372679955-mercedes-benz-e-200-cgi-cabriolet-18-_JM#position=5&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
5,Mercedes-benz Clase C 200 Amg Line 2.0,290000000,https://carro.mercadolibre.com.co/MCO-2126336148-mercedes-benz-c350-e-amg-line-20-_JM#position=6&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
6,Mercedes-benz Clase Glc 2.0 4matic,235000000,https://carro.mercadolibre.com.co/MCO-1375840785-mercedes-benz-glc-300e-20-4matic-_JM#position=7&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
7,Bmw Serie 1 1.6 120i F20 Lci M Edition,86000000,https://carro.mercadolibre.com.co/MCO-1375405007-bmw-serie-1-120i-f20-lci-m-edition-16-_JM#position=8&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
8,Volkswagen Gol 1.6 Trendline,53000000,https://carro.mercadolibre.com.co/MCO-1375415211-volkswagen-gol-16-trendline-2022-_JM#position=9&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
9,Mitsubishi Montero 3.8,137000000,https://carro.mercadolibre.com.co/MCO-1374945919-mitsubishi-montero-38-_JM#position=10&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
10,Volvo S60 1.6 T4 Premium,56000000,https://carro.mercadolibre.com.co/MCO-2116085960-volvo-s60-16-t4-premium-mt-_JM#position=11&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
11,Ford Explorer 4.0 Sport Trac,59000000,https://carro.mercadolibre.com.co/MCO-2118735498-ford-explorer-sport-trac-40-_JM#position=12&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
12,Mazda Cx-5 2.5 Grand Touring Lx,95000000,https://carro.mercadolibre.com.co/MCO-2116134998-mazda-cx-5-grand-turing-25-lx-2017-_JM#position=13&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
13,Toyota 4runner 4.0 Sr5,191478000,https://carro.mercadolibre.com.co/MCO-1374968525-toyota-4-runner-sr5-40-2019-_JM#position=14&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
14,Mazda Cx-5 2.5 Grand Touring Camioneta,154000000,https://carro.mercadolibre.com.co/MCO-2119947342-mazda-cx-5-_JM#position=15&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
15,Toyota Fortuner 2.4 Sr,195000000,https://carro.mercadolibre.com.co/MCO-1375356493-toyota-fortuner-sr-2022-_JM#position=16&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
16,Honda Hr-v 1.8 Lx,84000000,https://carro.mercadolibre.com.co/MCO-2126865558-honda-hr-v-_JM#position=17&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
17,Mazda 3 2.0 Sport Touring,71000000,https://carro.mercadolibre.com.co/MCO-2116129130-mazda-3-sport-touring-_JM#position=18&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
18,Ford Escape 2.0 Se 4x4,73500000,https://carro.mercadolibre.com.co/MCO-2116507580-ford-escape-20-se-4x4-_JM#position=19&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
19,Chevrolet Onix 1.0 Turbo Rs,58500000,https://carro.mercadolibre.com.co/MCO-1375721377-chevrolet-onix-_JM#position=20&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
20,Kia Sportage 2.0l,48500000,https://carro.mercadolibre.com.co/MCO-2118400034-kia-new-sportage-lx-_JM#position=21&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
21,Volkswagen Escarabajo 1.5 Escarabajo,20000000,https://carro.mercadolibre.com.co/MCO-2118716986-volkswagen-escarabajo-15-_JM#position=22&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
22,Renault Twizy Technic,42500000,https://carro.mercadolibre.com.co/MCO-2126321920-renault-twizy-technic-_JM#position=23&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
23,Mazda Cx-5 2.5 Grand Touring Awd,83000000,https://carro.mercadolibre.com.co/MCO-1375393395-mazda-cx-5-grand-touring-2015-4x4-_JM#position=24&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
24,Mini Cooper 2.0 F57 S Cabriolet Chili,155000000,https://carro.mercadolibre.com.co/MCO-2118694592-mini-cooper-s-cabrio-_JM#position=25&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
25,Kia Sportage 2.4 Revolution,59900000,https://carro.mercadolibre.com.co/MCO-2122130980-kia-sportage-revolution-lx-24-2011-_JM#position=26&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
26,Hyundai Veracruz 3.0 Gl  Blindada Nivel 3,53000000,https://carro.mercadolibre.com.co/MCO-1375017045-hyundai-veracruz-38-gl-4x4-blindada-nivel-3-_JM#position=27&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
27,Chevrolet Tracker Ls,41500000,https://carro.mercadolibre.com.co/MCO-2116071994-chevrolet-tracker-_JM#position=28&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
28,Chevrolet D-max 2.5,103000000,https://carro.mercadolibre.com.co/MCO-1370699799-chevrolet-dmax-25-2019-_JM#position=29&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
29,Chevrolet Rodeo 2.6,34000000,https://carro.mercadolibre.com.co/MCO-2118666000-chevrolet-rodeo-1998-_JM#position=30&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
30,Renault Duster Intens Fe,92000000,https://carro.mercadolibre.com.co/MCO-1375422123-renault-duster-intens-fe-_JM#position=31&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
31,Mazda Cx-5 2.0 Touring,125000000,https://carro.mercadolibre.com.co/MCO-1375343511-mazda-cx-5-touring-_JM#position=32&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
32,Kia Sportage 2.0l 4x4,41000000,https://carro.mercadolibre.com.co/MCO-2117728088-kia-sportage-20l-4x4-_JM#position=33&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
33,Ford Ecosport 2.0 Se 4x2,61000000,https://carro.mercadolibre.com.co/MCO-2122873514-ford-ecosport-_JM#position=34&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
34,Renault Koleos 2.5 Expression,39000000,https://carro.mercadolibre.com.co/MCO-2097578522-renault-koleos-expression-2011-_JM#position=35&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
35,Ford Edge 3.5 Se Fl,56500000,https://carro.mercadolibre.com.co/MCO-2110349962-ford-edge-_JM#position=36&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
36,Volkswagen Voyage 1.6 Comfortline,56000000,https://carro.mercadolibre.com.co/MCO-1375379417-volkswagen-voyage-16-comfortline-_JM#position=37&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
37,Nissan X-trail 2.5 S Basica,46000000,https://carro.mercadolibre.com.co/MCO-2120631102-nissan-xtrail-classic-_JM#position=38&search_layout=grid&type=item&tracking_id=7f1e7283-f502-4664-8d6a-2b90cbcfed28
